mint,symbol,tier,alert_ts,res,n_bars,label,outcome,t_to_tp_s
5rgXYZoaFXbc4L2ZUkV6V8iV66Jbd2w5oXL2XGvL5tsC,MIM,B,1787309511.1358447,15m,8,0,sl,
CvjSaRcTmcrfutekYzrBEEdTWx1RmRTWDToqtXmCpump,LaPeace,B,1787309511.1358447,1h,304,0,neither,
Cy73CHAHB4brr7jMT5ERFm7AtyNwLiwvu8EE8Lospump,MEOWFI,B,1787307304.7123206,15m,20,0,sl,
CNSpk125rafCfsWWCcVQPwnSg6REBe2ewwVF55qfWXTc,ZEROCOIN,B,1787307304.7123206,15m,50,0,neither,
EVA2K6vSg4Fg11NfcqVKJbsVgiSxby68qLfcpn5bpump,Grompany,B,1787305723.9005158,15m,561,1,tp,1576.1
2CrafGwaXQ7tHgw1pdZG3CN6iiUsfeTaZeQA1tpHpump,BUBU,B,1787305723.9005158,15m,697,0,sl,
7RuKSuywEi3S4urccQXHgUZRGVYdspwQS9CD4KCJpump,TAPCAT,B,1787303066.1039312,15m,612,1,tp,2433.9
oW6jSvHLEqk54WHq88bpQjbYB9ZoKbkoNqN3j1npump,TRULL,B,1787303066.1039312,15m,126,0,sl,
EgNViFAowCT6cZu2PVpDyVigQfR3AL9rXHXGWiT4pump,NEKO,B,1787295702.90451,15m,32,0,ambiguous_bar,
9HLhhbN4uAEmFyw8xrszyGQ9PptWh5LZNQmzN6rrpump,GOKART,B,1787295702.90451,15m,54,0,sl,
26w7qBovfKv4zprC7wmPQx9McchzdzNoZYz7SXpupump,HUMNENUF,B,1787295702.90451,15m,694,0,sl,
DGoWnmZ5Ji457E7Wb9EWpmDYXSgvJ1wcNQ1Z6J3kpump,Moet,B,1787295702.90451,15m,24,0,sl,
DZ87Nn5mizyrYnHx8SFKgTTLPJQk6pktDuWpTzDoZKXM,HODL,B,1787291559.1953242,1h,66,1,tp,440.8
HiXMPbH7q1nH1vnQNfd5zxH5uNYM3Lc2Y63YggH3pump,WENMOON,B,1787289594.0918846,15m,12,0,sl,
Gc59DcTqMALEPLqBnEtyv6TXg4funGBNknDvGgBapump,SolFi,B,1787287815.3406281,15m,665,0,sl,
CQn2cYhvPCH3y3MHbuYXAR6eUxEU3YeBpckkzUVypump,CHOCI,B,1787285110.0598266,15m,44,0,sl,
5uVwVUvzXsYP9Cc1sjRgVJE1zX3xfi3pArJNg9RNpump,ONIGIRI,B,1787277135.5785415,15m,90,0,ambiguous_bar,
4wTsqNF9bbP3D5Em1qksiPufs2GDZsK5HapSvYiWpump,BONGO,B,1787277135.5785415,15m,11,0,sl,
De15pGV5Y13e8obRxj6VuVppRgvpnjUoRtnNtHy8pump,dogalyst,B,1787277135.5785415,15m,120,0,sl,
7XpUU9oVxfAsDxjSNvQnupQjhSsGywZCkoPZKzaVpump,STOCKCAT,B,1787277135.5785415,15m,31,0,sl,
GiAXHqgpNXcjMTRVDvUk2kr4ZnARePn8Zg7nCTTZpump,RIKA,B,1787277135.5785415,15m,541,1,tp,4064.4
9E7pJVvNrRthJdXsdXkrrbQuu5B3yekR51aAgzmqpump,NOISY,B,1787269443.2765698,15m,50,0,ambiguous_bar,
BDXUaN4Bx6yaCBKAmCyGfdXd3UkRobiQwbV8mB1Kpump,chihuahua,B,1787259020.5009928,1h,314,1,tp,579.5
KuUtSBFWLpUgr4sXPZ1CYzy1uU5F9eUbj9jcAo1pump,WANT,B,1787256693.9781806,15m,19,0,sl,
Cshsbjv9kyFL8MMeGtUBwX8DbQp8cbfuRELsbY2Kpump,SOLYA,B,1787254775.1840959,15m,30,0,sl,
SypcH53HXjRX2hVM8ucJEx2hJgpo9HgRevXskVApump,RIKA,B,1787252686.4556422,15m,722,0,sl,
GiyxNC3aPjQJcsu8baZkY9vtyTMShJsopYHguyFmpump,$UNBRK,B,1787252686.4556422,15m,17,0,sl,
FnTzTiWvTJugJP3HtVqtpWqj6MuGLk4ZM5TyfGJvpump,Nala,B,1787252686.4556422,15m,30,1,tp,1513.5
DwxFHLjyjtrJcYCHiRkHzuRejVoummWhwnwHgML6pump,PIXELS,B,1787252686.4556422,15m,724,1,tp,613.5
E5peneUkvKstns3LYZCkq2mB8uCS6kL9dP3RmZNYpump,GOLDEN,B,1787252686.4556422,15m,825,0,sl,
EsqYneVWU37VHd1hVtN7A7hw5f4eMmBYAEVGm5eFpump,Topless,B,1787252686.4556422,15m,51,0,sl,
HXD5YL3rwv1mrHC4giBkAb1pxW6ohCQppJsxrzJZpump,KEIBULL,B,1787249799.6172996,15m,681,0,sl,
G9ALRz5jtq6wG7dijjsb1TvkGatwPNcnhbAGECVQpump,KESTREL,B,1787248178.9778109,1h,321,1,tp,621.0
BhY2FZWdqd6P91peYRqwZ4dA9gLV54CsGLCfPn9zpump,SelfMade,B,1787246035.0080025,15m,25,0,sl,
udPEzBjbGMzYZbuLtByqLYhc4TEs6EebG8R7fwdpump,TEXTIT,B,1787244375.6829479,1h,322,1,tp,824.3
VJdpSDDLof7HuZiNmsRUSL4YCncsk1FGiVoHyAJpump,BREAKING,B,1787241179.097072,1h,323,0,sl,
7Ru7kZdKBepiKF56vEfa1gEe6BNQCivYRzYQGh19pump,YIELDR,B,1787241179.097072,15m,467,1,tp,420.9
6BhcSiLCmG1DZWCGmGBbcKVFtnkBGukzy1TjQTDcpump,SAYLOR,B,1787239170.4445188,15m,19,0,sl,
DRrzocG3Ye5GC6RUd2kBr45ewKMMcPzd7ARVaMWBpump,HOOVES,B,1787239170.4445188,15m,18,1,tp,4229.6
2Q7MTrjLhPKpnquK75kiFJdDZ9CFTddAUtVnyNEApump,TRYAGAIN,B,1787239170.4445188,15m,81,0,sl,
Hgfwz9d5iK7jNbnwhpmkWCn9dCJpYvcosksfBkZQpump,BWCLG,B,1787239170.4445188,15m,688,0,sl,
5FQZH7yHPRinpEyXbp1JewLfFAczB9NZqHGzfnRepump,Cain,B,1787228150.0098743,15m,16,0,sl,
GrAs31PptyTSVfTabfTbJBQZCcuKQCZjZZK5z96Wpump,José,B,1787228150.0098743,15m,37,1,tp,4450.0
EMZYjU5e9N5UQmfFJZG4B6wNxp4NTaxXau1UQtxspump,TOLY,B,1787226409.5562918,15m,11,0,sl,
3is5vKhH667c2nqL6SSMGz2nRY1qd4dFt6zJmt1dpump,CHRGBULL,B,1787226409.5562918,15m,28,0,sl,
7M3puYZBZJEFCsbmeMsfTGSkH1Ek36VpKh7dezhhpump,Nonchalant,B,1787224324.1563933,15m,16,1,tp,1075.8
5ZRKQHDiFVFgKa2cnvTx4dj1JMHmepXJz1BxtSGLpump,JotchuaTrump,B,1787224324.1563933,15m,39,1,tp,1075.8
FGhpwjEmgivfXExogNENAHVk8Lm56VKg2TZD4iktpump,黃阿瑪,B,1787222408.6502137,15m,19,0,sl,
AeEX6gtzfK1d9NbasSV66bx7g1cHoqKRnt43evDzpump,BULLFART,B,1787222408.6502137,15m,19,0,sl,
cQ1Jye1NiuoC8yvaswdNyfbn7AQn1KdWkAmba65pump,CHILLBULL,B,1787219650.9438224,15m,494,1,tp,4849.1
897wEhKQtCKXuxxoDA8BH9LWnSpdTKLVzqh1J8xFpump,BULLBALLS,B,1787215836.2984974,1h,329,1,tp,563.7
EsSBTcudQscyUAA79tFrCLXWGqM4xduHg2Jqim1Lpump,Fwogy,B,1787212799.8536978,15m,11,0,sl,
6zxYs3p2UM2Fa7GWNefSsMxYSq7HZ5b1XbgbU96spump,TRUMPCHUA,B,1787212799.8536978,15m,27,0,sl,
9jSTqaJP2u35CLCuThnW9BTamDqnX5HoYzFwhaJCpump,goober,B,1787212799.8536978,15m,293,0,sl,
GBzKWZ2f1amBwsGGZi2wC6r2Mvz5KyoSJANnWHzBpump,WORLDSTRT,B,1787206682.580285,15m,174,0,sl,
2CUqkRbuiST6yTmV1uZrWmvrRFWQqKFsdSNwZkstpump,SCALE,B,1787204355.8850386,15m,72,0,sl,
3uQw7mq6aZWFsVRSY1yn31QKKu6wzX6n7JeWsXnQpump,BULLPISS,B,1787201844.682841,15m,706,0,sl,
5RvzePocfbTfpUitxtrPQkF5yDN6zBKDgAGDzP18pump,BULLCHUA,B,1787201844.682841,15m,10,0,sl,
CHVayd2v4ffoGcZiBDpFGrWW3J8haMQXafrArSi5pump,LONGDOG,B,1787201844.682841,15m,39,0,sl,
DFPx9wF6oikK8drHiY3EukCA4gDBkHPL51SL573tpump,QENISBULL,B,1787199498.4940867,15m,21,0,sl,
E9aqL5mdwzJqFpoCaDiutUWJ78CjBRvfVU3vfgXtpump,PNDNG,B,1787196785.508609,15m,32,0,sl,
47QmsheocjD1gsb3nghrUfPAQy6yBCbErt6wMMDdpump,Gaejuki,B,1787193853.5909324,15m,9,0,sl,
HiY4qx8j5QuVh5UFnKyFq1DvzzDNgFkgyyhEeDXhpump,KEKODYSSEUS,B,1787193853.5909324,1h,336,1,tp,946.4
9KbvJ3RitJ8rFDAM6rEVKKJV8Y4sKsawnYJR4QKHpump,BULLTN,B,1787190367.3911614,15m,427,0,sl,
FRS2TzZZGv4X4kx9a2wiMWyrTBRN9CYDRmp9quUTpump,VENUS,B,1787190367.3911614,1h,9,0,sl,
4YhFH8GEBqWjfiAfczjf31ngRdQxfSBqc8gfD4YQpump,LION,B,1787182867.8320072,15m,14,0,sl,
6TpjRqHB5BBZH6gtKdqiHDD8u7noVqS85LhtwxySpump,MRNA,B,1787182867.8320072,15m,435,0,sl,
FJBaZFtrcZqx5zF4Z8kSL7SGq12ptoh6FqcrUbbhkJJi,BITCAT,B,1787182867.8320072,15m,123,0,neither,
Ehjqf14dNJnigNCNqQ2mcFa842k73L9HKVxXKHq5pump,PUMPTHING,B,1787180941.7840776,15m,741,0,sl,
9m5nwkpKjyv8SRY7M1cTVCbMVv38j97YQqS4iwtvpump,tBTC,B,1787177258.117717,15m,25,0,sl,
B2LzKgXFkDCEnoNcfsAyFEgZWCehYvQMi1u5SgDtpump,hyperworld,B,1787177258.117717,1h,338,1,tp,3141.9
8WB6TuGytm5Q7YfSfD1LPzeQYV2LnTqgC5ASxnJZpump,BULLCUM,B,1787173873.6970425,15m,753,0,sl,
GSLmRmE2tTQzQaswiJQST9WdGYj3V3kLbKFaa9xzpump,$PUDDLE,B,1787173873.6970425,15m,23,1,tp,226.3
D19eh8TdZJpMFKpW43wUSW8iFa4dVBFyatbNecaCpump,BIGMYRO,B,1787173873.6970425,15m,15,0,sl,
3bLw2fp44SGrAp19XAtaLmutCksRDRDvjLyTbWD7iEqV,TROOPET,B,1787169797.9135551,15m,605,1,tp,702.1
GGXbEk3fVV1rBDt28YbJwVPh6VXaD5rPpGYXULYPpump,mRNA4157,B,1787166814.5560021,15m,17,0,sl,
DVb7fW75D3QnZDU2TR5QadF8GQ8aT5RQ5XjXwGuupump,TrumpWorld,B,1787166814.5560021,15m,25,0,sl,
3rKTe7vKhupBCPbcNzChy2MTMvZ3NAq15DmYrqHGpump,RCA,B,1787166814.5560021,15m,66,0,sl,
AKBHvAqoojLaw995SatYBcpV2hebtSaSDUDBMAfLpump,CryptoHouse,B,1787165351.8529127,15m,17,0,sl,
CuoAS9ipyuysr5bP1iZvA9sXNmvhk3pLHgu2SBx8pump,SNIPYCAT,B,1787162607.9247973,15m,737,1,tp,692.1
DZkFZtKNdyrkKx42eHWp2biM8HkzxDVsVuKFoTjjpump,BULLFART,B,1787161482.513197,15m,15,0,sl,
Hzo9meSRYtgeF87zLsv9LcdmQaqYxWamxQ1Tmycmpump,SCOTT BESSENT,B,1787161482.513197,15m,24,0,sl,
EGWY6RWw5RhEAihJsExpmMDd2GhCJmeCWC1HUBEnpump,PUMP,B,1787161482.513197,15m,786,1,tp,2717.5
CP8GU8E6A6BFhvxmroVfoTBoTZhkzA13GPPq9a9mpump,TRUMPBULL,B,1787159630.6408076,15m,30,0,sl,
FitRPV7tdpqhXjXaGjsKzy6oGLK8oBnnibH96Smbpump,Jabulani,B,1787156079.4367626,15m,10,0,sl,
3YVwekptG83VNCGNB2mWRVmnNAzsxyUqMU5TBR6xpump,Lloyd,B,1787154610.7651067,1h,342,1,tp,11389.2
3EV3TUbdLZ2KbiMHvGDFbRkCkgiRcvptFRw4TWSipump,GIAC,B,1787154610.7651067,15m,447,1,tp,3289.2
BT3X6i8JzQQDLgKDqQsHp5wPtSRN3as5VzYpnVEJpump,NUBBUMP,B,1787152496.2818508,15m,19,1,tp,3.7
HJEJGoEgsM7cE4nNv5YTY6t4Wb3PdcwE3NVkP6uVpump,MOOT,B,1787152496.2818508,15m,25,0,sl,
4orXPB8QqxBaWCo5LKaQFmFwj8gpTSZocoqZMCYppump,CYBERBULL,B,1787150719.7922673,15m,727,0,sl,
4uuxPfEdy2ZHhgux9zrRHtsbVx9yrnDrtLLAPWhmdKSE,FARTBULL,B,1787150719.7922673,15m,611,0,sl,
2UKkazisyXfWUyLT4eqCgvEV6KNaxqwkHU49htQppump,ANSEMBULL,B,1787148031.6076052,15m,480,1,tp,6268.4
7M5k3bTN8kJj3eU5CEoL8p12nKFXSFewkdGi4kxKpump,VACCINE,B,1787148031.6076052,15m,730,1,tp,2668.4
HJzs7y2zwBXXjvXjS1zzj56PJ1GvVUmca1mDMr1spump,Rosie,B,1787148031.6076052,15m,16,0,sl,
5TrT61zqFxPHugukVD8Ce6TimgaHT5Sdqz4zfenfpump,KEYTRUDA,B,1787148031.6076052,15m,17,0,sl,
8KZhSTCKSLLMuBRAZDT4FohNmBBhdSS1aJT6DfrQpump,FISHBONE,B,1787145225.2778137,15m,52,0,sl,
12MtVBUwd628NCNK811KPep7KfGTdY8bcW9xQL6bpump,BERTBAG,B,1787145225.2778137,15m,678,0,sl,
Gy9uok5JPaHfqVYqSQ5j4VHw8Ud53NCu9kVn2HdApump,TESTIBULL,B,1787141654.6868396,15m,26,0,sl,
6BUHtXAd9Ahj3D3Rgng8Cht8EpAqihc5qimKVoVxpump,Bull Coin,B,1787139852.5330467,15m,23,0,sl,
DhvuLLW5ZMvvKVGVA9ZvUtwfJ24oVEaC5Q9opZWK7A8V,Bullpad,B,1787135920.3884556,15m,390,0,sl,
3gSWWRmnu27Rj4agNjPUMqoXq2SmUZ3UWo8QW4Gwpump,Mogster,B,1787135920.3884556,15m,693,0,sl,
3uuWyPHJhtGdeWKYWJLAtjv6J8Z2WSw3mnFpugU6pump,Norman,B,1787133196.7340665,15m,20,0,sl,
FtateF34Xzawa91bpbVNdX72hZYo9cymRDYqBreHHbJi,PANTS,B,1787133196.7340665,1h,354,0,sl,
768m4oL2PSpL832KQ7LBGDJGTLMvWQB2GETYRHM2pump,BUTTBULL,B,1787123435.5025785,15m,17,0,sl,
2NjuvDtoj4HqSNGqMYBs4wBotq1e92gyHCCyEPKZpump,ANSEMSHIT,B,1787123435.5025785,15m,17,0,sl,
EaaHExWS9Yiq5zDdm8fQ1Y5cXHg851PEExMxWNJPpump,BASILISK,B,1787123435.5025785,15m,220,0,sl,
33gmnQQ8PFhF8qJTqEHNZMxydYQe25oDPRuQrMaipump,stonkify,B,1787120347.718101,15m,120,0,sl,
CKSfQyGQAHtXPm6EYvguGb9Kd5gt73utYASdabQ9pump,KEYCAT,B,1787116553.1047928,15m,17,0,sl,
Fw9LotRCnRPR5KWGD1GKuU6Y93E4xA8ngDds4S3Gpump,ANSEMUG,B,1787114828.418448,15m,20,0,sl,
FJBWgfc8wdEeUc2n7BN9EcmEJQUauvvpp9ZXvmF2pump,SOLUG,B,1787112196.3907773,15m,384,1,tp,2503.6
6hosezP1x4Ng4zgYZtDFx58e6VBnFmnQ4ojyX32wpump,CYBERTRUMP,B,1787108855.4961677,15m,392,0,sl,
HeXxaXU7jZS5LWjgCGSjSFjFPyzTkMkaJ4jHirzApump,BULLUG,B,1787108855.4961677,1h,228,0,sl,
593nS9yVmVHr3xN9REetTDSqfGNJggTsoQUVU4ympump,@ansem,B,1787108855.4961677,15m,570,0,sl,
7g2xyrq9Fk1TvFiqqcmLJAQ9jAtfHobmrdzzM9Dp2SpV,CLUG,B,1787105089.5867617,1h,349,0,sl,
DPmxFPHYvwyGLWDK6iu9EiDs1yCZR35TisCz4Lygpump,PALON,B,1787105089.5867617,15m,91,1,tp,2410.4
EZA5ncFF3XtYYpzFYyxcXjLPovJoxkQbFfDGSRQxpump,AXIUS,B,1787095835.9953809,15m,21,0,sl,
6LAVYbytESPF1FMBD8zaCyg9s4vRbcfhhwPN5P3Rpump,FRANK,B,1787089940.5022898,15m,63,0,sl,
FqBzU27KvwRKki7ZLzVMBgtKaVjdE64nfEkL1An1pump,ZBULL,B,1787082273.9605763,15m,804,0,sl,
PeBVYRsRQZAiUoSnBXXhX5E9HUgBZyDURWrerYcYgiz,agostino,B,1787082273.9605763,15m,846,1,tp,1826.0
87cRLJX67bTkHb19uKJQF2defWfLRKnr1qDLQd7jpump,MEEMERS,B,1787075939.2760746,15m,949,1,tp,2760.7
CDfPCmvmU6WkfAKqDhRZkv8bVHLW2FUpZCzbqa1cpump,HOPPY,B,1787074593.6022575,15m,313,0,neither,
4Xg9qDuEP1vMEwqMr2yWo92Yn9a7xZu5BNQBbXVfpump,NEWBIE,B,1787074593.6022575,1h,350,0,sl,
Gc5hxBYZjxWNpt3B8XYbp4YoGCHSMfrJK7ex4GUTpump,Lenny,B,1787071944.9010315,1h,350,0,sl,
GZLNaWXkrikpxA5Kcu8tRc1fM2N5h9zaBToCWQs1pump,67Virus,B,1787066131.3912983,15m,669,0,sl,
GepVkouMVapm62pd5KzC5pxVh7j451n9jQJtEZjTpump,67BULL,B,1787064267.9491794,15m,53,1,tp,1832.1
8HWzVHr3vYVAKohiKw9GEQw5Ntg42ccdMrxgmPYkpump,67BULL,B,1787064267.9491794,15m,649,0,sl,
UxbEbJpwXnBo6WbPTQa9qyrjhbeQ6Jidjs1XRm2pump,NICE,B,1787064267.9491794,15m,120,0,sl,
7XrokXKTBJQahMyNWKMW6VxRxTTSUxaGLoNAqEETpump,EYE,B,1787064267.9491794,15m,202,1,tp,41432.1
5gkuTAKAskEhhc1D6ACtF6mmstfCg2Ldm5qT4C84pump,ANSEMSZN,B,1787061604.6981177,15m,478,1,tp,7195.3
CR9vFRAbC6m3enGP7bTtoqEE12zetkwHbkFg95Dvpump,Z67,B,1787061604.6981177,15m,25,0,sl,
4Y9Red7dLgEMHzBi1nTGko7ub4irPFFKxtSfs6aepump,BULLS,B,1787061604.6981177,15m,23,0,sl,
HbvQTX1SHkktEP25fqUFijwMBLEgtmc918C8ShgCpump,MOONBULL,B,1787058756.9014425,15m,14,0,sl,
5jifcyrUEQUkGTnrhPLfL8xUdazZzcALJGDPMenXpump,MINDV,B,1787058756.9014425,15m,25,0,sl,
DW1Za6dt2HcgXVYMu9ZKe8CP6A3ip4TbbBWuCR9bpump,69coin,B,1787058756.9014425,15m,78,0,sl,
7ZzvPcgJGc5PMKPsMm8yjyPq2wkY7YtEmT51Qtygpump,ZBULL,B,1787053498.3277526,15m,16,1,tp,901.7
DLYQBXkRo43Ct96fd9Cr7y5tZP5yQKUBLMTZU92epump,67coin,B,1787053498.3277526,1h,344,1,tp,901.7
GoY3hMdiVf2QkqkLTYLPnXRrV1HXsLjy8GJeNGjPpump,Flip,B,1787051431.2738588,15m,84,0,sl,
EJfr9PcxxAntozmGDbifiTN8ZMoMjTqiQspwEowFpump,BULLMAN,B,1787049550.005668,15m,33,0,sl,
HKMK9zw7uCV2D24mpnmdR5491nCyrWBGhUuTQEVZpump,Bull500,B,1787039835.4110024,15m,17,0,sl,
EP5k7WwMYXPNzkAEc8wtUm2imx3sg3NDRNxyt9Ktpump,Quantdev,B,1787039835.4110024,15m,261,0,sl,
c9tnt7JsbiDG931okPZbRu6WUsB5nDqzL5BpbnQpump,BULLSEY,B,1787036954.1218987,15m,487,1,tp,3045.9
9StoqCkySiJVGYjvQ3A1xbU4HU9LeDrM2VJUNDzGpump,GON,B,1787030120.4002817,15m,23,0,sl,
Drac2HBT8Fxt9SauZj8yVWUUyZbE5gZ9fNzXqL8Kpump,Gorikun,B,1787030120.4002817,15m,577,1,tp,2679.6
jBZXbRBsS5detVwD49DMFSRVdTp7gaeDNHAJn1ppump,BULLION,B,1787028310.6716852,15m,31,1,tp,6289.3
GseQWit8p5SREsjb1V9WB3KEJg9ETfGG2FZaChCYpump,BULLY,B,1787025207.0565772,15m,27,0,sl,
8cCV6ybhSU4WPbuCP4XubF9Hadr6TRm1djSDtyd7pump,BULLUNC,B,1787018564.7604902,15m,757,0,sl,
GdMx76BW2NYPH8ipDwXjCvZiXXhFDQnfec9TKVU7pump,BULLBALLS,B,1787018564.7604902,15m,57,0,sl,
9U7SRJ3aB6SaD7RpPhuFfRmK8GypcXdDUUGvzEtPpump,BUTTBULL,B,1787012802.8025444,15m,27,0,sl,
GY53ctA7NX3LNWQQGM2YgsAPcy6w796rQiDgnsiqpump,BULLMRKT,B,1787009487.8071957,15m,860,0,sl,
4s9LfXuYzbTLEfnoGa8WiKvwuwo7ERK9bZCDXpfxpump,ANSEMSHIT,B,1787000386.93854,15m,33,0,sl,
7MQSupJTpY31HGChEHUAsS1pQhLSrHS5CCsB9bnaN3eS,Z,B,1787000386.93854,1h,391,0,sl,
9MMXQQhhMhA4yWeTuiv7dkGTeCMzKCGmfmWgVD3ghYn7,BOLLOCKS,B,1786999012.7282166,1h,359,1,tp,4987.3
76HLfhuAXMvTGqQEFFGnYyCgypk3VkpGTzavxwA2pump,PUMPBULL,B,1786995329.6944911,15m,16,0,sl,
5P3skKAfTT8a9hrfcSFzP2wYpevoHDC5PU8nXGhgpump,FEARLESS,B,1786993312.273318,15m,188,0,sl,
9pqWPKYYtmPfocSbweWfWRFqv7EKbHtZrhQjBQqMpump,ANSUM,B,1786988933.1788945,15m,572,0,neither,
8Wbhokeyfv1WTv5xej494iQBcGE2xZ8aKXe2ixnrB529,BULL500,B,1786988933.1788945,15m,89,0,sl,
6Hg3hRVgUYzDmDpt7FfBKfhsHTF5mpLoza462nSupump,$CZ26,B,1786988933.1788945,15m,41,0,sl,
DuBfXGHkyRWSi5u7gi21xz6Nij75XRsj4p3zSsNspump,PROAILURUS,B,1786986720.5391455,1h,106,0,sl,
2RcD4toUmZywZ7ViKsgjchVLkkhH7xcbsqqgjuYSpump,Chinchinmei,B,1786979470.1626854,15m,95,0,sl,
4skFA8FequaJV8Zd3njafvMvmX4yVbnzmBRo4jXVpump,SOLCAT,B,1786974473.2354105,1h,386,0,sl,
5nTdKXtGFcGbBHwUB7EsnEyBZ1ThGMGVofZAVpkjpump,Cupsina,B,1786971647.2412393,15m,53,0,sl,
512B2eBDSDg3xY88Jw3Qprqf6kGSvXLRH7L1kRaSpump,Lambert,B,1786968163.1183226,15m,83,1,tp,1636.9
APQfuCeuoCqywQJaVNj5CvZuUZ3EE3abGmti9tKjpump,Squirrel,B,1786968163.1183226,15m,25,0,sl,
5hyq1w4ATErYGNFUomWjWDRVUBmaQVG2rvDdx5hUpump,BILLIE,B,1786965047.640721,15m,47,0,sl,
HxNNTGqNmTMNP38VseuDAQMEjdFydd8xxUf2um2spump,GOAT,B,1786963313.9821436,15m,506,0,sl,
2HtutbHpCNCy4jBux1K4taVxshFCHgarydADjUjRpump,RUN,B,1786963313.9821436,15m,373,0,sl,
7mYSGRZu3QoURA6GDcZYbuu3UaeXvNirzFenm1WLpump,Pepe,B,1786957483.7440782,15m,115,0,sl,
FZW2bCcWdkFz8PrQgFFKKWB7S1ksbFTxVrjNyeSZpump,JOSHUA,B,1786954879.7503004,15m,355,0,sl,
DfvXmcXWo8VYzXKLV5CLfFKUWzC7RmUAMKBhFqxNpump,Drake,B,1786954879.7503004,15m,232,1,tp,5020.2
D72zrgwrjMuzXLHZWET4ibC4hDcnFheM9SzqDrJ3pump,BOMEKILN,B,1786952126.2200124,15m,858,0,sl,
FYqWB95ggm8bjCrPxnQ5GSNCgXxWKydyGzfasW17pump,POPPY,B,1786952126.2200124,15m,293,0,sl,
6T6APFk43FoZjNXSsBRhMYyVinsntzTGAUpZeP8hpump,ANIMALS,B,1786947751.6284173,15m,577,0,sl,
9HvMq8kM58Xwfo3DCoihSxvbZ8eM4vJMod58a6axpump,Ottermoka,B,1786947751.6284173,15m,781,0,sl,
4veBqJ8TFFyZBepbP8DmMeUgUosbRhCtd7PwewWmpump,HAULED,B,1786945418.942108,15m,34,0,sl,
6VExhFJceQENY2GUgoGf9sXVST75mw4ovXYt8DaNpump,SHIBSCEN,B,1786942474.1148973,15m,869,1,tp,2125.9
9JJAnX75nadfDep572z31huah1otpS1KHy4g7wFtpump,blu,B,1786942474.1148973,15m,35,1,tp,9325.9
D414E831eNtWfKS7yuHkJBGKPp17BxHAGsvVb8m8pump,greg,B,1786936179.3788462,1h,132,0,sl,
mjwxBvhHfYLMr7dsdQQ6YR6EbVPzvaqUcsxaoZ8pump,红尘飞,B,1786876387.1067226,15m,986,1,tp,1612.9
5VUDGeHTyEXWtuwdRRbG8eendwzGAkwWCDNP1zwCpump,Mars,B,1786874561.4773283,15m,248,1,tp,738.5
73UveQK7FzQb4ecjpQBCqJd3gKT2MEXG6fhsQuDApump,FWOGAMI,B,1786863836.815323,15m,297,0,sl,
6MAjC3uWMzGc4LAeKF3EoC85DUtX67MCFE3numnmpump,drooler,B,1786831342.7943711,15m,531,0,sl,
9BVn3Y8tPghbnGuuuxoj2mGekqgSQV1M7nALF7brpump,NYAN,B,1786793347.4929879,1h,448,0,neither,
CU5e2iqWkXKrEHrg6fgoV6uqptEWL9M98oeU4skpump,SAME,B,1786687354.8391888,15m,966,0,neither,
Hds9xu5UAEMgfJxr5GuYx41DHEK6D8EGxiib8EUepump,BOB,B,1786646451.1308944,15m,20,1,tp,248.9
j8RdRQ8tQRbx62cr46e5LM8ekRDZr1opqmbgsobpump,PLANSEM,B,1786632406.961695,1h,356,1,tp,4393.0
GDPtXowyiXHjsHXgkwM1erpFufPEeNvqK8iGq71Bpump,Niles,B,1786632406.961695,1h,472,0,sl,
JVmZJgsFuv2zDhB1Bsnqg5RRcqWwPuiqXZrA4ALpump,감자,B,1786611382.5892432,1h,79,0,ambiguous_bar,
9vYai4xnyLwsw2hVeFQvt7wxtEADRXiaQKF1QA4Lpump,susdog,B,1786607224.280867,1h,258,0,sl,
CuBgSCq48bBvu9omMCWyv1cBi7c716UcpgTixrrCpump,POWERS,B,1786600967.0453794,1h,250,0,sl,
CRjcw3uyqFjGwG7tsc4VBZ8W8xQ1XsMumx1Uor2mpump,BRAINOID,B,1786600967.0453794,1h,249,0,sl,
6Vwsf3tgyrMbDLFHcTccgvRV7HjWrCZZzWJhvZFXpump,PAWMP,B,1786595538.7768855,1h,31,0,sl,
CZEGT2GyNRNwvD7TG5Lz512dUGH8enxwZVKJoAgxpump,REDEMPTION,B,1786576011.8070767,1h,222,0,sl,
Cfmo6asAsZFx6GGQvAt4Ajxn8hN6vgWGpaSrjQKRpump,MARS,B,1786573272.8326874,1h,377,0,neither,
HBeaQ6Pn5n29iqzkffnXbC9ugWEdEJXUmdn6pGzbpump,FATCAT,B,1786569854.6304812,1h,487,0,neither,
BVeEzH4USexqb2A16QQ6sQ7KbzPMkzJwNVjV8m6dpump,VALET,B,1786564317.5753322,1h,26,1,tp,4082.4
FkD1S9QujAMouUyvHwowrvoq1uTaJs1WPvT3rby6pump,Eclipse,B,1786556716.714575,1h,77,0,sl,
8JwsfQ1Nt4dCUvVhCskg4MBpV9wJ1ctud7w7K2sipump,PIPEDOGE,B,1786556716.714575,1h,21,0,sl,
38Yai6pCdeXkixtHUxFutsWK2vKNLZfPa8tW2HAhpump,seedcoin,B,1786549380.135588,1h,421,1,tp,1019.9
HKkJjZTiUoGzZMhBxQL3NQJgAZbSUq6Hhiqfh32Ppump,TINCAT,B,1786549380.135588,1h,13,0,sl,
